Date,Home,Away,Result,Home Score,Away Score,Wrap-up Result,WU Home Score,WU Away Score,WU innings,Sim Number
2010-06-24,Nashville,Monterrey,Monterrey,0,2,,,,,6
2010-06-24,Los Angeles,Denver,Los Angeles,3,1,,,,,6
2010-06-24,Merida,Charlotte,Charlotte,1,2,,,,,6
2010-06-24,Dallas,Birmingham,Birmingham,1,6,,,,,6
2010-06-24,Phoenix,Seattle,Phoenix,5,2,,,,,6
2010-06-24,Atlanta,San Antonio,San Antonio,5,11,,,,,6
2010-06-24,Tijuana,Vancouver,Tijuana,8,4,,,,,6
2010-06-25,Calgary,Oakland,Oakland,0,6,,,,,6
2010-06-25,Nashville,Monterrey,Nashville,7,3,,,,,6
2010-06-25,Los Angeles,Denver,Denver,7,14,,,,,6
2010-06-25,Merida,Charlotte,Merida,7,6,,,,,6
2010-06-25,Dallas,Birmingham,Dallas,8,7,,,,,6
2010-06-25,Phoenix,Seattle,Seattle,3,4,,,,,6
2010-06-25,Atlanta,San Antonio,Atlanta,8,3,,,,,6
2010-06-25,Tijuana,Vancouver,Vancouver,1,3,,,,,6
2010-06-26,Calgary,Oakland,Oakland,3,5,,,,,6
2010-06-26,Nashville,Monterrey,Monterrey,2,3,,,,,6
2010-06-26,Dallas,Charlotte,Charlotte,2,4,,,,,6
2010-06-26,Tijuana,Seattle,Seattle,1,2,,,,,6
2010-06-27,Atlanta,Monterrey,Atlanta,11,3,,,,,6
2010-06-27,Nashville,San Antonio,San Antonio,1,6,,,,,6
2010-06-27,Calgary,Los Angeles,Calgary,6,2,,,,,6
2010-06-27,Vancouver,Oakland,Oakland,2,10,,,,,6
2010-06-27,Denver,Phoenix,Denver,8,2,,,,,6
2010-06-27,Birmingham,Merida,Merida,1,2,,,,,6
2010-06-27,Dallas,Charlotte,Dallas,5,3,,,,,6
2010-06-27,Tijuana,Seattle,Tijuana,11,6,,,,,6
2010-06-28,Atlanta,Monterrey,Atlanta,6,3,,,,,6
2010-06-28,Nashville,San Antonio,Nashville,8,3,,,,,6
2010-06-28,Calgary,Los Angeles,Calgary,13,8,,,,,6
2010-06-28,Vancouver,Oakland,Oakland,1,3,,,,,6
2010-06-28,Denver,Phoenix,Denver,4,0,,,,,6
2010-06-28,Birmingham,Merida,Birmingham,6,5,,,,,6
2010-06-28,Dallas,Charlotte,Charlotte,3,5,,,,,6
2010-06-28,Tijuana,Seattle,Seattle,0,4,,,,,6
2010-06-29,Atlanta,Monterrey,Monterrey,1,6,,,,,6
2010-06-29,Nashville,San Antonio,San Antonio,3,4,,,,,6
2010-06-29,Calgary,Los Angeles,Los Angeles,0,1,,,,,6
2010-06-29,Vancouver,Oakland,Oakland,7,9,,,,,6
2010-06-29,Denver,Phoenix,Denver,7,6,,,,,6
2010-06-29,Birmingham,Merida,Birmingham,7,6,,,,,6
2010-05-08,Dallas,Birmingham,Tie in regulation,1,1,Birmingham,2,4,9,6
2010-05-13,San Antonio,Birmingham,Tie in regulation,4,4,San Antonio,5,4,12,6
2010-05-14,Tijuana,Calgary,Tie in regulation,3,3,Calgary,5,6,9,6
2010-05-16,Denver,Los Angeles,Tie in regulation,2,2,Denver,4,3,12,6
2010-05-16,Monterrey,Atlanta,Tie in regulation,4,4,Monterrey,6,5,6,6
2010-05-19,Dallas,Nashville,Tie in regulation,5,5,Nashville,7,8,12,6
2010-05-20,Vancouver,Tijuana,Tie in regulation,1,1,Vancouver,3,2,10,6
2010-05-20,San Antonio,Atlanta,Tie in regulation,1,1,San Antonio,5,3,23,6
2010-05-21,San Antonio,Nashville,Tie in regulation,4,4,Nashville,4,6,18,6
2010-05-23,Los Angeles,Seattle,Tie in regulation,6,6,Seattle,8,11,12,6
2010-05-24,Vancouver,Los Angeles,Tie in regulation,5,5,Los Angeles,6,7,21,6
2010-05-25,Nashville,Dallas,Tie in regulation,2,2,Nashville,3,2,30,6
2010-05-30,Atlanta,Monterrey,Tie in regulation,8,8,Atlanta,9,8,18,6
2010-05-31,Dallas,Atlanta,Tie in regulation,5,5,Dallas,6,5,36,6
2010-06-01,Oakland,Denver,Tie in regulation,5,5,Denver,6,9,6,6
2010-06-02,Seattle,Los Angeles,Tie in regulation,1,1,Los Angeles,2,5,4,6
2010-06-04,Phoenix,Calgary,Tie in regulation,4,4,Calgary,5,6,6,6
2010-06-07,Calgary,Phoenix,Tie in regulation,4,4,Phoenix,4,6,27,6
2010-06-08,Dallas,Atlanta,Tie in regulation,3,3,Dallas,4,3,4,6
2010-06-09,Merida,Nashville,Tie in regulation,2,2,Nashville,4,6,30,6
2010-06-09,Calgary,Phoenix,Tie in regulation,1,1,Phoenix,3,9,6,6
2010-06-09,Dallas,Atlanta,Tie in regulation,3,3,Dallas,6,5,9,6
2010-06-11,Birmingham,Dallas,Tie in regulation,2,2,Dallas,2,3,9,6
2010-06-12,Monterrey,Atlanta,Tie in regulation,2,2,Atlanta,2,3,4,6
2010-06-14,Los Angeles,Calgary,Tie in regulation,0,0,Calgary,2,3,3,6
2010-06-14,Seattle,Oakland,Tie in regulation,8,8,Seattle,9,8,6,6
2010-06-15,Los Angeles,Calgary,Tie in regulation,0,0,Calgary,1,4,12,6
2010-06-15,Charlotte,Dallas,Tie in regulation,2,2,Charlotte,4,3,21,6
2010-06-17,San Antonio,Atlanta,Tie in regulation,1,1,San Antonio,4,3,4,6
2010-06-18,Birmingham,Monterrey,Tie in regulation,1,1,Monterrey,2,3,12,6
2010-06-22,Birmingham,San Antonio,Tie in regulation,2,2,San Antonio,4,5,3,6
2010-06-22,Monterrey,Charlotte,Tie in regulation,5,5,Charlotte,7,9,11,6
2010-06-26,Los Angeles,Denver,Tie in regulation,1,1,Los Angeles,2,1,17,6
2010-06-30,,,,,,,,,,6,6
2010-07-01,,,,,,,,,,6,6
2010-07-02,,,,,,,,,,6,6
2010-07-03,,,,,,,,,,6,6
2010-07-04,Oakland,Los Angeles,Los Angeles,3,4,,,,,6
2010-07-04,Merida,San Antonio,San Antonio,2,5,,,,,6
2010-07-04,Nashville,Atlanta,Nashville,5,0,,,,,6
2010-07-04,Birmingham,Charlotte,Birmingham,8,7,,,,,6
2010-07-04,Denver,Calgary,Calgary,1,2,,,,,6
2010-07-04,Seattle,Vancouver,Seattle,7,3,,,,,6
2010-07-05,Dallas,Monterrey,Dallas,7,6,,,,,6
2010-07-05,Tijuana,Phoenix,Phoenix,4,7,,,,,6
2010-07-05,Seattle,Vancouver,Seattle,13,5,,,,,6
2010-07-05,Oakland,Los Angeles,Los Angeles,0,5,,,,,6
2010-07-05,Merida,San Antonio,San Antonio,6,8,,,,,6
2010-07-05,Nashville,Atlanta,Atlanta,0,7,,,,,6
2010-07-05,Denver,Calgary,Calgary,0,3,,,,,6
2010-07-05,Nashville,Atlanta,Atlanta,6,8,,,,,6
2010-07-06,Dallas,Monterrey,Monterrey,3,4,,,,,6
2010-07-06,Tijuana,Phoenix,Tijuana,7,4,,,,,6
2010-07-06,Seattle,Vancouver,Vancouver,3,4,,,,,6
2010-07-06,Oakland,Los Angeles,Oakland,2,0,,,,,6
2010-07-06,Merida,San Antonio,Merida,5,2,,,,,6
2010-07-06,Nashville,Atlanta,Atlanta,0,10,,,,,6
2010-07-06,Birmingham,Charlotte,Birmingham,6,0,,,,,6
2010-07-06,Denver,Calgary,Denver,5,2,,,,,6
2010-07-07,Dallas,Monterrey,Dallas,4,2,,,,,6
2010-07-07,Seattle,Vancouver,Seattle,5,2,,,,,6
2010-07-07,Charlotte,Birmingham,Charlotte,7,0,,,,,6
2010-07-07,Atlanta,Nashville,Atlanta,5,4,,,,,6
2010-07-07,Denver,Calgary,Denver,2,0,,,,,6
2010-07-08,Los Angeles,Tijuana,Tijuana,3,5,,,,,6
2010-07-08,Dallas,Merida,Dallas,1,0,,,,,6
2010-07-08,Vancouver,Calgary,Calgary,0,1,,,,,6
2010-07-08,Oakland,Phoenix,Phoenix,0,3,,,,,6
2010-07-08,San Antonio,Monterrey,Monterrey,1,5,,,,,6
2010-07-08,Atlanta,Nashville,Atlanta,4,3,,,,,6
2010-07-08,Seattle,Denver,Denver,6,10,,,,,6
2010-07-08,Charlotte,Birmingham,Birmingham,4,8,,,,,6
2010-07-09,Dallas,Merida,Merida,2,5,,,,,6
2010-07-09,Vancouver,Calgary,Vancouver,4,3,,,,,6
2010-07-09,Oakland,Phoenix,Oakland,12,1,,,,,6
2010-07-09,San Antonio,Monterrey,Monterrey,7,10,,,,,6
2010-07-09,Atlanta,Nashville,Nashville,1,2,,,,,6
2010-07-09,Seattle,Denver,Denver,3,4,,,,,6
2010-07-09,Charlotte,Birmingham,Birmingham,1,4,,,,,6
2010-07-09,Oakland,Phoenix,Phoenix,3,5,,,,,6
2010-07-10,Los Angeles,Tijuana,Los Angeles,1,0,,,,,6
2010-07-10,Dallas,Merida,Dallas,6,1,,,,,6
2010-07-10,Vancouver,Calgary,Vancouver,7,4,,,,,6
2010-07-10,Oakland,Phoenix,Phoenix,4,8,,,,,6
2010-07-10,Atlanta,Nashville,Atlanta,5,2,,,,,6
2010-07-10,Seattle,Denver,Seattle,7,1,,,,,6
2010-07-10,Charlotte,Birmingham,Birmingham,4,10,,,,,6
2010-07-10,Seattle,Denver,Seattle,2,1,,,,,6
2010-07-11,Birmingham,Nashville,Birmingham,8,3,,,,,6
2010-07-11,Merida,Monterrey,Merida,5,4,,,,,6
2010-07-11,Atlanta,Charlotte,Charlotte,4,8,,,,,6
2010-07-11,Denver,Seattle,Seattle,0,9,,,,,6
2010-07-11,Phoenix,Los Angeles,Los Angeles,6,8,,,,,6
2010-07-11,Dallas,San Antonio,Dallas,6,2,,,,,6
2010-07-11,Tijuana,Oakland,Oakland,2,4,,,,,6
2010-07-11,Calgary,Vancouver,Calgary,3,2,,,,,6
2010-07-11,Tijuana,Oakland,Tijuana,10,1,,,,,6
2010-07-12,Merida,Monterrey,Merida,6,2,,,,,6
2010-07-12,Atlanta,Charlotte,Atlanta,7,4,,,,,6
2010-07-12,Denver,Seattle,Denver,6,4,,,,,6
2010-07-12,Phoenix,Los Angeles,Phoenix,6,0,,,,,6
2010-07-12,Tijuana,Oakland,Oakland,1,4,,,,,6
2010-07-12,Calgary,Vancouver,Vancouver,0,3,,,,,6
2010-07-13,Birmingham,Nashville,Nashville,3,5,,,,,6
2010-07-13,Merida,Monterrey,Merida,5,1,,,,,6
2010-07-13,Atlanta,Charlotte,Atlanta,6,2,,,,,6
2010-07-13,Denver,Seattle,Seattle,1,10,,,,,6
2010-07-13,Phoenix,Los Angeles,Los Angeles,3,4,,,,,6
2010-07-13,Dallas,San Antonio,Dallas,4,3,,,,,6
2010-07-13,Tijuana,Oakland,Oakland,4,14,,,,,6
2010-07-13,Calgary,Vancouver,Calgary,6,3,,,,,6
2010-07-14,Nashville,Birmingham,Nashville,3,1,,,,,6
2010-07-14,San Antonio,Dallas,San Antonio,9,6,,,,,6
2010-07-14,Tijuana,Los Angeles,Los Angeles,4,5,,,,,6
2010-07-14,Vancouver,Seattle,Seattle,1,9,,,,,6
2010-07-14,Phoenix,Oakland,Oakland,1,4,,,,,6
2010-07-14,Charlotte,Atlanta,Charlotte,8,3,,,,,6
2010-07-14,Monterrey,Merida,Monterrey,4,1,,,,,6
2010-07-14,Tijuana,Los Angeles,Los Angeles,1,13,,,,,6
2010-07-15,Calgary,Denver,Denver,2,4,,,,,6
2010-07-15,Monterrey,Merida,Merida,1,5,,,,,6
2010-07-15,Nashville,Birmingham,Birmingham,1,5,,,,,6
2010-07-15,San Antonio,Dallas,Dallas,3,6,,,,,6
2010-07-15,Tijuana,Los Angeles,Los Angeles,4,5,,,,,6
2010-07-15,Vancouver,Seattle,Seattle,3,13,,,,,6
2010-07-15,Phoenix,Oakland,Phoenix,7,5,,,,,6
2010-07-16,Calgary,Denver,Calgary,8,3,,,,,6
2010-07-16,Monterrey,Merida,Monterrey,4,3,,,,,6
2010-07-16,Charlotte,Atlanta,Charlotte,10,5,,,,,6
2010-07-16,San Antonio,Dallas,Dallas,3,8,,,,,6
2010-07-16,Tijuana,Los Angeles,Tijuana,1,0,,,,,6
2010-07-16,Vancouver,Seattle,Seattle,3,5,,,,,6
2010-07-16,Phoenix,Oakland,Phoenix,8,0,,,,,6
2010-07-16,San Antonio,Dallas,San Antonio,6,2,,,,,6
2010-07-17,Calgary,Denver,Calgary,5,4,,,,,6
2010-07-17,Monterrey,Merida,Merida,1,8,,,,,6
2010-07-17,Charlotte,Atlanta,Atlanta,2,7,,,,,6
2010-07-17,Tijuana,Birmingham,Birmingham,5,7,,,,,6
2010-07-17,Vancouver,Dallas,Dallas,1,2,,,,,6
2010-07-17,Los Angeles,Nashville,Los Angeles,5,0,,,,,6
2010-07-17,Phoenix,Oakland,Phoenix,5,4,,,,,6
2010-07-18,Merida,Denver,Merida,3,2,,,,,6
2010-07-18,Charlotte,Phoenix,Charlotte,8,5,,,,,6
2010-07-18,San Antonio,Seattle,San Antonio,6,2,,,,,6
2010-07-18,Calgary,Monterrey,Monterrey,1,10,,,,,6
2010-07-18,Atlanta,Oakland,Atlanta,2,1,,,,,6
2010-07-18,Vancouver,Dallas,Dallas,2,5,,,,,6
2010-07-18,Los Angeles,Nashville,Los Angeles,4,1,,,,,6
2010-07-19,Merida,Denver,Merida,3,2,,,,,6
2010-07-19,Charlotte,Phoenix,Charlotte,4,2,,,,,6
2010-07-19,San Antonio,Seattle,Seattle,4,11,,,,,6
2010-07-19,Calgary,Monterrey,Monterrey,3,5,,,,,6
2010-07-19,Atlanta,Oakland,Oakland,5,7,,,,,6
2010-07-19,Tijuana,Birmingham,Tijuana,11,10,,,,,6
2010-07-19,Vancouver,Dallas,Dallas,8,10,,,,,6
2010-07-20,Merida,Denver,Denver,4,5,,,,,6
2010-07-20,Charlotte,Phoenix,Phoenix,2,3,,,,,6
2010-07-20,San Antonio,Seattle,Seattle,1,5,,,,,6
2010-07-20,Calgary,Monterrey,Calgary,7,3,,,,,6
2010-07-20,Atlanta,Oakland,Atlanta,2,1,,,,,6
2010-07-20,Nashville,Los Angeles,Los Angeles,2,3,,,,,6
2010-07-21,Tijuana,Atlanta,Tijuana,3,1,,,,,6
2010-07-21,Monterrey,Vancouver,Monterrey,5,3,,,,,6
2010-07-21,San Antonio,Calgary,San Antonio,8,5,,,,,6
2010-07-21,Denver,Merida,Merida,3,6,,,,,6
2010-07-21,Birmingham,Phoenix,Phoenix,4,7,,,,,6
2010-07-21,Dallas,Seattle,Seattle,0,1,,,,,6
2010-07-21,Charlotte,Oakland,Charlotte,14,2,,,,,6
2010-07-21,Nashville,Los Angeles,Nashville,9,1,,,,,6
2010-07-22,Monterrey,Vancouver,Monterrey,4,1,,,,,6
2010-07-22,San Antonio,Calgary,San Antonio,5,2,,,,,6
2010-07-22,Denver,Merida,Merida,0,4,,,,,6
2010-07-22,Birmingham,Phoenix,Birmingham,7,6,,,,,6
2010-07-22,Dallas,Seattle,Dallas,4,3,,,,,6
2010-07-22,Charlotte,Oakland,Charlotte,6,5,,,,,6
2010-07-22,Nashville,Los Angeles,Nashville,3,2,,,,,6
2010-07-23,Tijuana,Atlanta,Tijuana,10,2,,,,,6
2010-07-23,Monterrey,Vancouver,Vancouver,2,6,,,,,6
2010-07-23,San Antonio,Calgary,San Antonio,5,4,,,,,6
2010-07-23,Denver,Merida,Merida,0,2,,,,,6
2010-07-23,Birmingham,Phoenix,Birmingham,7,4,,,,,6
2010-07-23,Dallas,Seattle,Dallas,5,4,,,,,6
2010-07-23,Charlotte,Oakland,Charlotte,5,2,,,,,6
2010-07-24,Monterrey,Calgary,Monterrey,2,0,,,,,6
2010-07-24,Oakland,Charlotte,Charlotte,3,8,,,,,6
2010-07-24,Phoenix,Atlanta,Phoenix,7,1,,,,,6
2010-07-24,Seattle,Merida,Seattle,7,3,,,,,6
2010-07-24,Vancouver,San Antonio,Vancouver,10,3,,,,,6
2010-07-25,Tijuana,Nashville,Nashville,0,1,,,,,6
2010-07-25,Denver,Dallas,Denver,7,4,,,,,6
2010-07-25,Los Angeles,Birmingham,Los Angeles,2,1,,,,,6
2010-07-25,Oakland,Charlotte,Oakland,8,6,,,,,6
2010-07-25,Phoenix,Atlanta,Atlanta,4,7,,,,,6
2010-07-25,Seattle,Merida,Seattle,7,4,,,,,6
2010-07-25,Vancouver,San Antonio,Vancouver,10,3,,,,,6
2010-07-26,Tijuana,Nashville,Nashville,1,11,,,,,6
2010-07-26,Denver,Dallas,Denver,8,3,,,,,6
2010-07-26,Los Angeles,Birmingham,Los Angeles,7,1,,,,,6
2010-07-26,Monterrey,Calgary,Calgary,5,6,,,,,6
2010-07-26,Oakland,Charlotte,Charlotte,5,8,,,,,6
2010-07-26,Phoenix,Atlanta,Atlanta,4,5,,,,,6
2010-07-26,Seattle,Merida,Seattle,9,3,,,,,6
2010-07-26,Vancouver,San Antonio,Vancouver,8,5,,,,,6
2010-07-27,Denver,Dallas,Denver,8,4,,,,,6
2010-07-27,Los Angeles,Birmingham,Los Angeles,5,4,,,,,6
2010-07-28,Denver,San Antonio,Denver,4,1,,,,,6
2010-07-28,Dallas,Vancouver,Vancouver,8,12,,,,,6
2010-07-28,Phoenix,Nashville,Phoenix,4,3,,,,,6
2010-07-28,Los Angeles,Atlanta,Los Angeles,8,4,,,,,6
2010-07-28,Charlotte,Tijuana,Charlotte,5,2,,,,,6
2010-07-28,Oakland,Birmingham,Birmingham,0,5,,,,,6
2010-07-28,Monterrey,Seattle,Seattle,0,4,,,,,6
2010-07-28,Calgary,Merida,Merida,4,5,,,,,6
2010-07-29,Denver,San Antonio,San Antonio,2,5,,,,,6
2010-07-29,Dallas,Vancouver,Vancouver,2,7,,,,,6
2010-07-29,Phoenix,Nashville,Nashville,4,6,,,,,6
2010-07-29,Los Angeles,Atlanta,Los Angeles,6,1,,,,,6
2010-07-29,Charlotte,Tijuana,Tijuana,6,8,,,,,6
2010-07-29,Oakland,Birmingham,Birmingham,1,3,,,,,6
2010-07-29,Monterrey,Seattle,Seattle,4,9,,,,,6
2010-07-29,Calgary,Merida,Calgary,4,1,,,,,6
2010-07-30,Denver,San Antonio,San Antonio,4,8,,,,,6
2010-07-30,Dallas,Vancouver,Dallas,10,3,,,,,6
2010-07-30,Phoenix,Nashville,Phoenix,6,1,,,,,6
2010-07-30,Los Angeles,Atlanta,Los Angeles,11,10,,,,,6
2010-07-30,Charlotte,Tijuana,Tijuana,1,5,,,,,6
2010-07-30,Oakland,Birmingham,Oakland,4,0,,,,,6
2010-07-30,Monterrey,Seattle,Seattle,8,9,,,,,6
2010-07-30,Calgary,Merida,Calgary,2,1,,,,,6
2010-07-31,Monterrey,Denver,Monterrey,4,2,,,,,6
2010-07-31,Birmingham,Oakland,Oakland,1,3,,,,,6
2010-07-31,Nashville,Tijuana,Nashville,8,6,,,,,6
2010-07-31,Seattle,Dallas,Dallas,3,6,,,,,6
2010-07-31,Merida,Calgary,Calgary,1,7,,,,,6
2010-07-31,Atlanta,Los Angeles,Los Angeles,2,3,,,,,6
2010-07-31,San Antonio,Vancouver,Vancouver,2,8,,,,,6
2010-07-31,Phoenix,Charlotte,Charlotte,2,6,,,,,6
2010-08-01,Monterrey,Denver,Denver,3,8,,,,,6
2010-08-01,Birmingham,Oakland,Birmingham,5,1,,,,,6
2010-08-01,Nashville,Tijuana,Nashville,4,1,,,,,6
2010-08-01,Seattle,Dallas,Seattle,9,7,,,,,6
2010-08-01,Merida,Calgary,Merida,2,1,,,,,6
2010-08-01,Atlanta,Los Angeles,Los Angeles,2,4,,,,,6
2010-08-01,San Antonio,Vancouver,Vancouver,1,3,,,,,6
2010-08-01,Phoenix,Charlotte,Charlotte,3,4,,,,,6
2010-08-02,Monterrey,Denver,Denver,1,3,,,,,6
2010-08-02,Birmingham,Oakland,Oakland,4,9,,,,,6
2010-08-02,Nashville,Tijuana,Nashville,6,5,,,,,6
2010-08-02,Seattle,Dallas,Seattle,6,5,,,,,6
2010-08-02,Merida,Calgary,Merida,7,3,,,,,6
2010-08-02,Atlanta,Los Angeles,Los Angeles,0,1,,,,,6
2010-08-02,San Antonio,Vancouver,San Antonio,6,1,,,,,6
2010-08-02,Phoenix,Charlotte,Phoenix,4,2,,,,,6
2010-08-03,Dallas,Calgary,Calgary,2,5,,,,,6
2010-08-03,Tijuana,Charlotte,Charlotte,1,2,,,,,6
2010-08-03,Vancouver,Monterrey,Monterrey,7,9,,,,,6
2010-08-03,Birmingham,Los Angeles,Birmingham,8,6,,,,,6
2010-08-04,Merida,Seattle,Merida,3,2,,,,,6
2010-08-04,Oakland,Nashville,Nashville,2,3,,,,,6
2010-08-04,Dallas,Calgary,Dallas,6,2,,,,,6
2010-08-04,Tijuana,Charlotte,Tijuana,7,3,,,,,6
2010-08-04,Vancouver,Monterrey,Vancouver,18,4,,,,,6
2010-08-04,Birmingham,Los Angeles,Los Angeles,9,10,,,,,6
2010-08-05,Merida,Seattle,Merida,10,2,,,,,6
2010-08-05,Oakland,Nashville,Oakland,8,3,,,,,6
2010-08-05,Atlanta,Phoenix,Atlanta,4,2,,,,,6
2010-08-05,Dallas,Calgary,Dallas,2,1,,,,,6
2010-08-05,Tijuana,Charlotte,Charlotte,3,6,,,,,6
2010-08-05,Vancouver,Monterrey,Vancouver,10,2,,,,,6
2010-08-05,Birmingham,Los Angeles,Los Angeles,5,9,,,,,6
2010-08-05,San Antonio,Denver,Denver,1,2,,,,,6
2010-08-06,Merida,Seattle,Merida,9,4,,,,,6
2010-08-06,Oakland,Nashville,Nashville,5,6,,,,,6
2010-08-06,Atlanta,Phoenix,Phoenix,3,5,,,,,6
2010-08-06,Dallas,Denver,Denver,1,5,,,,,6
2010-08-06,Los Angeles,Charlotte,Charlotte,4,5,,,,,6
2010-08-07,Oakland,Atlanta,Oakland,1,0,,,,,6
2010-08-07,Merida,Vancouver,Merida,11,8,,,,,6
2010-08-07,Seattle,Monterrey,Monterrey,5,6,,,,,6
2010-08-07,Birmingham,Tijuana,Birmingham,2,0,,,,,6
2010-08-07,Nashville,Phoenix,Phoenix,4,5,,,,,6
2010-08-07,Calgary,San Antonio,Calgary,4,3,,,,,6
2010-08-07,Dallas,Denver,Denver,3,10,,,,,6
2010-08-07,Los Angeles,Charlotte,Los Angeles,5,3,,,,,6
2010-08-08,Oakland,Atlanta,Atlanta,3,9,,,,,6
2010-08-08,Merida,Vancouver,Merida,8,6,,,,,6
2010-08-08,Seattle,Monterrey,Seattle,3,2,,,,,6
2010-08-08,Birmingham,Tijuana,Birmingham,8,2,,,,,6
2010-08-08,Nashville,Phoenix,Phoenix,3,7,,,,,6
2010-08-08,Calgary,San Antonio,Calgary,5,4,,,,,6
2010-08-08,Dallas,Denver,Dallas,5,4,,,,,6
2010-08-08,Los Angeles,Charlotte,Los Angeles,8,3,,,,,6
2010-08-09,Oakland,Atlanta,Atlanta,1,8,,,,,6
2010-08-09,Merida,Vancouver,Vancouver,7,17,,,,,6
2010-08-09,Seattle,Monterrey,Seattle,6,0,,,,,6
2010-08-09,Birmingham,Tijuana,Tijuana,5,11,,,,,6
2010-08-09,Nashville,Phoenix,Phoenix,0,3,,,,,6
2010-08-09,Calgary,San Antonio,Calgary,5,1,,,,,6
2010-08-09,Charlotte,Los Angeles,Charlotte,4,2,,,,,6
2010-08-10,Nashville,Oakland,Oakland,1,5,,,,,6
2010-08-10,Atlanta,Tijuana,Atlanta,6,2,,,,,6
2010-08-10,Denver,Monterrey,Denver,12,0,,,,,6
2010-08-10,Seattle,San Antonio,Seattle,4,0,,,,,6
2010-08-10,Phoenix,Birmingham,Phoenix,2,1,,,,,6
2010-08-10,Vancouver,Merida,Merida,2,6,,,,,6
2010-08-10,Charlotte,Los Angeles,Los Angeles,3,6,,,,,6
2010-08-11,Nashville,Oakland,Oakland,2,8,,,,,6
2010-08-11,Calgary,Dallas,Dallas,1,2,,,,,6
2010-08-11,Atlanta,Tijuana,Tijuana,4,6,,,,,6
2010-08-11,Denver,Monterrey,Denver,5,3,,,,,6
2010-08-11,Seattle,San Antonio,Seattle,4,3,,,,,6
2010-08-11,Phoenix,Birmingham,Birmingham,5,8,,,,,6
2010-08-11,Vancouver,Merida,Vancouver,4,1,,,,,6
2010-08-11,Charlotte,Los Angeles,Los Angeles,2,6,,,,,6
2010-08-12,Nashville,Oakland,Nashville,5,0,,,,,6
2010-08-12,Calgary,Dallas,Dallas,4,8,,,,,6
2010-08-12,Atlanta,Tijuana,Tijuana,3,5,,,,,6
2010-08-12,Denver,Monterrey,Denver,5,2,,,,,6
2010-08-12,Seattle,San Antonio,Seattle,6,2,,,,,6
2010-08-12,Phoenix,Birmingham,Birmingham,2,4,,,,,6
2010-08-12,Vancouver,Merida,Vancouver,10,4,,,,,6
2010-07-05,Birmingham,Charlotte,Tie in regulation,2,2,Charlotte,2,4,3,6
2010-07-07,Tijuana,Phoenix,Tie in regulation,4,4,Tijuana,7,6,5,6
2010-07-09,Los Angeles,Tijuana,Tie in regulation,5,5,Tijuana,5,7,17,6
2010-07-10,San Antonio,Monterrey,Tie in regulation,8,8,Monterrey,8,9,6,6
2010-07-12,Birmingham,Nashville,Tie in regulation,2,2,Nashville,2,7,18,6
2010-07-12,Dallas,San Antonio,Tie in regulation,6,6,San Antonio,6,7,4,6
2010-07-15,Charlotte,Atlanta,Tie in regulation,4,4,Charlotte,5,4,12,6
2010-07-16,Nashville,Birmingham,Tie in regulation,3,3,Nashville,4,3,3,6
2010-07-18,Tijuana,Birmingham,Tie in regulation,6,6,Birmingham,6,7,5,6
2010-07-19,Los Angeles,Nashville,Tie in regulation,3,3,Nashville,4,8,12,6
2010-07-22,Tijuana,Atlanta,Tie in regulation,4,4,Tijuana,5,4,5,6
2010-07-25,Monterrey,Calgary,Tie in regulation,4,4,Monterrey,7,6,5,6
2010-07-27,Tijuana,Nashville,Tie in regulation,3,3,Tijuana,6,3,5,6
2010-08-03,San Antonio,Denver,Tie in regulation,7,7,Denver,7,9,6,6
2010-08-04,Atlanta,Phoenix,Tie in regulation,6,6,Atlanta,7,6,30,6
2010-08-04,San Antonio,Denver,Tie in regulation,3,3,Denver,3,4,6,6
2010-08-10,Calgary,Dallas,Tie in regulation,1,1,Calgary,4,3,5,6
2010-07-08,Los Angeles,Tijuana,Tie in regulation,0,0,Los Angeles,3,2,4,6
2010-08-13,,,,,,,,,,6,6
2010-08-14,,,,,,,,,,6,6
2010-08-15,,,,,,,,,,6,6
2010-08-16,San Antonio,Merida,San Antonio,5,3,,,,,6
2010-08-16,Birmingham,Atlanta,Birmingham,8,3,,,,,6
2010-08-16,Nashville,Charlotte,Nashville,12,6,,,,,6
2010-08-16,Seattle,Calgary,Calgary,2,8,,,,,6
2010-08-16,Los Angeles,Oakland,Los Angeles,10,1,,,,,6
2010-08-16,Monterrey,Dallas,Monterrey,8,3,,,,,6
2010-08-16,Denver,Vancouver,Denver,2,1,,,,,6
2010-08-17,Denver,Vancouver,Denver,4,0,,,,,6
2010-08-17,Monterrey,Dallas,Dallas,2,4,,,,,6
2010-08-17,Phoenix,Tijuana,Phoenix,11,5,,,,,6
2010-08-17,San Antonio,Merida,Merida,2,3,,,,,6
2010-08-17,Birmingham,Atlanta,Birmingham,14,7,,,,,6
2010-08-17,Nashville,Charlotte,Charlotte,7,8,,,,,6
2010-08-17,Seattle,Calgary,Seattle,2,1,,,,,6
2010-08-17,Los Angeles,Oakland,Oakland,2,7,,,,,6
2010-08-18,Denver,Vancouver,Denver,6,5,,,,,6
2010-08-18,Monterrey,Dallas,Dallas,0,2,,,,,6
2010-08-18,Phoenix,Tijuana,Phoenix,5,4,,,,,6
2010-08-18,San Antonio,Merida,Merida,4,13,,,,,6
2010-08-18,Birmingham,Atlanta,Atlanta,0,7,,,,,6
